STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,SN32,SN32_ATTRIBUTES,SX32,SX32_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00023065,8/17/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,344,0,133,0,,,,,,,,,,,,,33,X,,,,,140,500,2127,X,,,,,161,0,328,0,1946,W,,,,,,,239,W,,,800,X,,,190,X,180,X,,,140,0,0,0,,,63,X,72,X,,,233,0,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/18/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,333,0,172,0,,,,,,,,,,,,,68,X,,,,,107,500,1134,X,,,,,156,0,333,0,1135,W,,,,,,,256,W,,,798,X,,,160,X,170,X,,,103,0,0,0,,,125,X,139,X,,,228,0,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/19/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,145,2400,0,T0,0,0,317,0,178,0,,,,,,,,,,,,,58,X,,,,,132,500,1920,X,,,,,167,0,278,0,1850,W,,,,,,,250,W,,,532,X,,,330,X,320,X,,,431,0,0,0,,,107,X,143,X,,,239,0,289,0,1,0,,,1,0,,,1,0,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,8/20/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,300,0,178,0,,,,,,,,,,,,,36,X,,,,,99,500,1607,X,,,,,167,0,300,0,1602,W,,,,,,,239,W,,,513,X,,,160,X,160,X,,,225,0,0,0,,,80,X,98,X,,,233,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,8/21/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,317,0,167,0,,,,,,,,,,,,,60,X,,,,,79,500,1430,X,,,,,178,0,300,0,1407,W,,,,,,,244,W,,,628,X,,,160,X,170,X,,,174,0,0,0,,,112,X,134,X,,,217,0,256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/22/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,322,0,167,0,,,,,,,,,,,,,40,X,,,,,122,500,204,X,,,,,178,0,289,0,159,W,,,,,,,244,W,,,617,X,,,180,X,190,X,,,348,0,0,0,,,76,X,98,X,,,222,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/23/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,161,0,,,,,,,,,,,,,42,X,,,,,71,500,2337,X,,,,,178,0,317,0,2322,W,,,,,,,261,W,,,623,X,,,190,X,200,X,,,101,0,0,0,,,72,X,98,X,,,222,0,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/24/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,79,2400,0,0,0,0,339,0,172,0,,,,,,,,,,,,,61,X,,,,,124,500,1548,X,,,,,178,0,333,0,1546,W,,,,,,,256,W,,,620,X,,,10,X,10,X,,,208,0,0,0,,,107,X,130,X,,,239,0,300,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,8/25/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,3,2400,0,0,0,0,267,0,167,0,,,,,,,,,,,,,39,X,,,,,127,500,158,X,,,,,178,0,311,0,157,W,,,,,,,217,W,,,566,X,,,20,X,30,X,,,245,0,0,0,,,80,X,103,X,,,233,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,8/26/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,3,2400,0,0,0,0,300,0,183,0,,,,,,,,,,,,,47,X,,,,,89,500,1317,X,,,,,172,0,283,0,1339,W,,,,,,,244,W,,,532,X,,,170,X,170,X,,,119,0,0,0,,,103,X,148,X,,,228,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,8/27/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,0,0,0,0,311,0,150,0,,,,,,,,,,,,,44,X,,,,,81,500,1248,X,,,,,183,0,294,0,1247,W,,,,,,,233,W,,,518,X,,,330,X,330,X,,,227,0,0,0,,,98,X,116,X,,,228,0,261,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,8/28/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,306,0,133,0,,,,,,,,,,,,,31,X,,,,,56,500,822,X,,,,,156,0,267,0,1337,W,,,,,,,222,W,,,792,X,,,330,X,270,X,,,151,0,0,0,,,58,X,63,X,,,217,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/29/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,328,0,144,0,,,,,,,,,,,,,37,X,,,,,71,500,2343,X,,,,,156,0,300,0,2342,W,,,,,,,239,W,,,790,X,,,200,X,200,X,,,127,0,0,0,,,76,X,98,X,,,206,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/30/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,339,0,156,0,,,,,,,,,,,,,58,X,,,,,84,500,1029,X,,,,,156,0,311,0,1009,W,,,,,,,250,W,,,597,X,,,180,X,170,X,,,134,0,0,0,,,107,X,125,X,,,211,0,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,8/31/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,311,0,128,0,,,,,,,,,,,,,51,X,,,,,145,500,1118,X,,,,,139,0,294,0,1115,W,,,,,,,222,W,,,552,X,,,100,X,110,X,,,270,0,0,0,,,143,X,174,X,,,233,0,278,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,9/1/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,13,2400,0,0,0,0,250,0,144,0,,,,,,,,,,,,,33,X,,,,,64,500,806,X,,,,,200,0,256,0,707,W,,,,,,,200,W,,,456,X,,,330,X,300,X,,,187,0,0,0,,,67,X,89,X,,,217,0,261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,9/2/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,311,0,122,0,,,,,,,,,,,,,37,X,,,,,61,500,1015,X,,,,,150,0,261,0,1219,W,,,,,,,217,W,,,762,X,,,260,X,240,X,,,87,0,0,0,,,72,X,89,X,,,211,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/3/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,156,0,,,,,,,,,,,,,45,X,,,,,66,500,1130,X,,,,,150,0,306,0,1129,W,,,,,,,256,W,,,778,X,,,10,X,10,X,,,121,0,0,0,,,76,X,94,X,,,206,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/4/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,117,0,,,,,,,,,,,,,41,X,,,,,114,500,1349,X,,,,,150,0,300,0,1348,W,,,,,,,239,W,,,775,X,,,150,X,150,X,,,137,0,0,0,,,89,X,103,X,,,228,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/5/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,144,0,,,,,,,,,,,,,55,X,,,,,145,500,1443,X,,,,,150,0,294,0,1443,W,,,,,,,250,W,,,773,X,,,220,X,230,X,,,220,0,0,0,,,98,X,125,X,,,222,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/6/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,161,0,,,,,,,,,,,,,41,X,,,,,130,500,137,X,,,,,156,0,294,0,58,W,,,,,,,261,W,,,770,X,,,220,X,220,X,,,256,0,0,0,,,80,X,103,X,,,228,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/7/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,294,0,122,0,,,,,,,,,,,,,36,X,,,,,107,500,836,X,,,,,156,0,300,0,819,W,,,,,,,211,W,,,700,X,,,30,X,20,X,,,134,0,0,0,,,80,X,103,X,,,239,0,289,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,9/8/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,306,0,150,0,,,,,,,,,,,,,61,X,,,,,66,500,1444,X,,,,,156,0,278,0,1443,W,,,,,,,228,W,,,711,X,,,140,X,150,X,,,187,0,0,0,,,98,X,116,X,,,233,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/9/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,339,0,156,0,,,,,,,,,,,,,81,X,,,,,104,500,1522,X,,,,,156,0,278,0,1603,W,,,,,,,250,W,,,763,X,,,180,X,180,X,,,274,0,0,0,,,134,X,165,X,,,228,0,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/10/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,344,0,172,0,,,,,,,,,,,,,74,X,,,,,173,500,1517,X,,,,,150,0,261,0,1516,W,,,,,,,261,W,,,760,X,,,170,X,150,X,,,428,0,0,0,,,116,X,161,X,,,222,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/11/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,333,0,144,0,,,,,,,,,,,,,56,X,,,,,140,500,1630,X,,,,,144,0,283,0,1509,W,,,,,,,239,W,,,758,X,,,150,X,160,X,,,375,0,0,0,,,76,X,94,X,,,233,0,306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/12/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,311,0,106,0,,,,,,,,,,,,,62,X,,,,,124,500,1339,X,,,,,133,0,289,0,1037,W,,,,,,,211,W,,,753,X,,,160,X,160,X,,,248,0,0,0,,,112,X,139,X,,,233,0,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/13/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,69,2400,0,0,0,0,306,0,133,0,,,,,,,,,,,,,41,X,,,,,130,500,1736,X,,,,,133,0,267,0,1736,W,,,,,,,222,W,,,694,X,,,10,X,360,X,,,291,0,0,0,,,94,X,116,X,,,228,0,267,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,9/14/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,250,0,122,0,,,,,,,,,,,,,46,X,,,,,66,500,1650,X,,,,,156,0,289,0,1409,W,,,,,,,189,W,,,717,X,,,10,X,330,X,,,150,0,0,0,,,94,X,125,X,,,217,0,317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/15/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,250,0,106,0,,,,,,,,,,,,,28,X,,,,,69,500,1324,X,,,,,133,0,289,0,1318,W,,,,,,,178,W,,,715,X,,,60,X,20,X,,,192,0,0,0,,,49,X,67,X,,,189,0,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/16/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,272,0,94,0,,,,,,,,,,,,,35,X,,,,,56,500,1516,X,,,,,128,0,278,0,1027,W,,,,,,,183,W,,,749,X,,,160,X,170,X,,,85,0,0,0,,,67,X,89,X,,,189,0,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/17/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,294,0,117,0,,,,,,,,,,,,,46,X,,,,,64,500,1019,X,,,,,128,0,267,0,1309,W,,,,,,,206,W,,,748,X,,,180,X,190,X,,,167,0,0,0,,,80,X,107,X,,,183,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/18/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,317,0,144,0,,,,,,,,,,,,,59,X,,,,,86,500,1044,X,,,,,133,0,278,0,1312,W,,,,,,,233,W,,,729,X,,,160,X,190,X,,,232,0,0,0,,,103,X,125,X,,,194,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/19/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,311,0,139,0,,,,,,,,,,,,,58,X,,,,,112,500,1116,X,,,,,150,0,283,0,1158,W,,,,,,,228,W,,,722,X,,,330,X,360,X,,,309,0,0,0,,,98,X,125,X,,,211,0,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/20/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,233,0,122,0,,,,,,,,,,,,,63,X,,,,,107,500,2348,X,,,,,133,0,300,0,2347,W,,,,,,,178,W,,,604,X,,,60,X,60,X,,,283,0,0,0,,,112,X,130,X,,,211,0,261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,9/21/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,161,0,67,0,,,,,,,,,,,,,59,X,,,,,69,500,138,X,,,,,133,0,222,0,138,W,,,,,,,117,W,,,0,X,,,60,X,60,X,,,278,0,0,0,,,116,X,139,X,,,200,0,222,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,9/22/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,156,0,67,0,,,,,,,,,,,,,40,X,,,,,10,500,2021,X,,,,,,,,,2230,W,,,,,,,111,W,,,49,X,,,140,X,150,X,,,,,0,0,,,72,X,89,X,,,161,0,200,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,9/23/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,0,0,0,0,222,0,100,0,,,,,,,,,,,,,44,X,,,2,0,25,500,504,X,,,435,0,78,0,156,0,503,W,,,,,,,161,W,,,256,X,,,140,X,150,X,,,,,0,0,,,89,X,98,X,,,150,0,167,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,9/24/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,272,0,83,0,,,,,,,,,,,,,25,X,,,,,30,500,1617,X,,,,,100,0,206,0,1523,W,,,,,,,178,W,,,432,X,,,140,X,150,X,,,146,0,0,0,,,63,X,72,X,,,167,0,194,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,9/25/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,361,0,144,0,,,,,,,,,,,,,66,X,,,,,41,500,1630,X,,,,,100,0,256,0,1629,W,,,,,,,256,W,,,530,X,,,180,X,180,X,,,114,0,0,0,,,148,X,197,X,,,167,0,217,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,9/26/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,300,0,111,0,,,,,,,,,,,,,43,X,,,,,160,500,38,X,,,,,156,0,272,0,48,W,,,,,,,206,W,,,589,X,,,190,X,220,X,,,332,0,0,0,,,76,X,103,X,,,189,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/27/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,278,0,100,0,,,,,,,,,,,,,41,X,,,,,91,500,907,X,,,,,117,0,267,0,1323,W,,,,,,,189,W,,,482,X,,,40,X,50,X,,,146,0,0,0,,,80,X,116,X,,,200,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,9/28/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,317,0,133,0,,,,,,,,,,,,,32,X,,,,,46,500,2037,X,,,,,111,0,283,0,2037,W,,,,,,,228,W,,,505,X,,,170,X,170,X,,,126,0,0,0,,,76,X,89,X,,,200,0,239,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,9/29/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,317,0,111,0,,,,,,,,,,,,,38,X,,,,,56,500,2105,X,,,,,156,0,300,0,2104,W,,,,,,,217,W,,,580,X,,,310,X,310,X,,,142,0,0,0,,,116,X,152,X,,,172,0,250,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,9/30/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,244,0,111,0,,,,,,,,,,,,,65,X,,,,,89,500,1236,X,,,,,156,0,272,0,1218,W,,,,,,,178,W,,,405,X,,,10,X,10,X,,,175,0,0,0,,,107,X,139,X,,,211,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/1/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,188,2400,0,0,0,0,111,0,28,0,,,,,,,,,,,,,55,X,,,,,,,1610,X,,,,,,,,,346,W,,,,,,,72,W,,,0,X,,,110,X,60,X,,,,,0,0,,,80,X,98,X,,,178,0,217,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,10/2/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,144,0,39,0,,,,,,,,,,,,,45,X,,,,,,,948,X,,,,,,,,,1347,W,,,,,,,94,W,,,235,X,,,170,X,300,X,,,,,0,0,,,89,X,103,X,,,117,0,178,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,10/3/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,15,2400,0,0,0,0,122,0,67,0,,,,,,,,,,,,,67,X,,,,,,,2227,X,,,,,,,,,2224,W,,,,,,,94,W,,,0,X,,,130,X,130,X,,,,,0,0,,,116,X,152,X,,,111,0,128,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,1,X,,,1,0,,,,,,,,,,
USW00023065,10/4/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,10,2400,0,0,0,0,167,0,56,0,,,,,,,,,,,,,78,X,,,,,,,937,X,,,,,,,,,937,W,,,,,,,111,W,,,293,X,,,270,X,270,X,,,,,0,0,,,148,X,165,X,,,117,0,128,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,10/5/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,133,0,28,0,,,,,,,,,,,,,90,X,,,,,,,1359,X,,,,,,,,,1240,W,,,,,,,83,W,,,490,X,,,300,X,290,X,,,,,0,0,,,179,X,215,X,,,111,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/6/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,178,0,17,0,,,,,,,,,,,,,67,X,,,,,,,1409,X,,,,,,,,,1408,W,,,,,,,100,W,,,565,X,,,300,X,290,X,,,,,0,0,,,143,X,179,X,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/7/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,211,0,22,0,,,,,,,,,,,,,35,X,,,,,,,2149,X,,,,,,,,,2229,W,,,,,,,117,W,,,691,X,,,140,X,150,X,,,,,0,0,,,58,X,63,X,,,111,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/8/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,256,0,44,0,,,,,,,,,,,,,65,X,,,,,,,1403,X,,,,,,,,,1410,W,,,,,,,150,W,,,635,X,,,140,X,140,X,,,,,0,0,,,112,X,134,X,,,111,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/9/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,278,0,56,0,,,,,,,,,,,,,43,X,,,,,,,840,X,,,,,,,,,840,W,,,,,,,167,W,,,506,X,,,320,X,320,X,,,,,0,0,,,98,X,107,X,,,128,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/10/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,267,0,39,0,,,,,,,,,,,,,59,X,,,,,,,1450,X,,,,,,,,,1449,W,,,,,,,156,W,,,586,X,,,130,X,130,X,,,,,0,0,,,112,X,134,X,,,133,0,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/11/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,200,0,28,0,,,,,,,,,,,,,59,X,,,,,,,817,X,,,,,,,,,815,W,,,,,,,117,W,,,681,X,,,330,X,330,X,,,,,0,0,,,134,X,161,X,,,139,0,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/12/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,211,0,17,0,,,,,,,,,,,,,55,X,,,,,,,1417,X,,,,,,,,,1400,W,,,,,,,117,W,,,656,X,,,160,X,150,X,,,,,0,0,,,103,X,139,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,10/13/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,217,0,11,0,,,,,,,,,,,,,38,X,,,,,,,2348,X,,,,,,,,,1638,W,,,,,,,117,W,,,618,X,,,160,X,140,X,,,,,0,0,,,72,X,94,X,,,133,0,156,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,10/14/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,283,0,78,0,,,,,,,,,,,,,40,X,,,,,,,138,X,,,,,,,,,32,W,,,,,,,183,W,,,603,X,,,170,X,160,X,,,,,0,0,,,76,X,89,X,,,139,0,167,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,10/15/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,244,0,94,0,,,,,,,,,,,,,46,X,,,,,,,2043,X,,,,,,,,,2119,W,,,,,,,172,W,,,441,X,,,160,X,160,X,,,,,0,0,,,139,X,165,X,,,150,0,194,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,10/16/1998,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,58,2400,0,T0,0,0,233,0,67,0,,,,,,,,,,,,,72,X,,,,,,,344,X,,,,,,,,,344,W,,,,,,,150,W,,,430,X,,,170,X,160,X,,,,,0,0,,,152,X,183,X,,,150,0,189,0,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
