STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00012844,1/22/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",8,",,0,2400",0,",,0",0,",,0",228,",,0",139,",,0",,,,,,,,,,,,,48,",,X",,,1344,",,X",,,1119,",,X",,,,,,,,,,,,,,,50,",,X",360,",,X",,,,,,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,1/23/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",222,",,0",178,",,0",,,,,,,,,,,,,46,",,X",,,1008,",,X",,,1008,",,X",,,,,,,,,,,,,,,80,",,X",80,",,X",,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,1/24/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",244,",,0",189,",,0",,,,,,,,,,,,,44,",,X",,,1303,",,X",,,1506,",,X",,,,,,,,,,,,,,,100,",,X",70,",,X",,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,1/25/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",250,",,0",200,",,0",,,,,,,,,,,,,45,",,X",,,1147,",,X",,,1230,",,X",,,,,,,,,,,,,,,70,",,X",70,",,X",,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,1/26/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",363,",,0,2400",0,",,0",0,",,0",256,",,0",178,",,0",,,,,,,,,,,,,52,",,X",,,2314,",,X",,,2344,",,X",,,,,,,,,,,,,,,70,",,X",70,",,X",,,,,,,94,",,X",103,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,1/27/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",8,",,0,2400",0,",,0",0,",,0",267,",,0",217,",,0",,,,,,,,,,,,,76,",,X",,,1243,",,X",,,812,",,X",,,,,,,,,,,,,,,90,",,X",70,",,X",,,,,,,103,",,X",130,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,1/28/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",5,",,0,2400",0,",,0",0,",,0",278,",,0",228,",,0",,,,,,,,,,,,,65,",,X",,,937,",,X",,,959,",,X",,,,,,,,,,,,,,,130,",,X",140,",,X",,,,,,,107,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,1/29/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",289,",,0",217,",,0",,,,,,,,,,,,,46,",,X",,,1101,",,X",,,1101,",,X",,,,,,,,,,,,,,,150,",,X",150,",,X",,,,,,,98,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,1/30/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",300,",,0",217,",,0",,,,,,,,,,,,,47,",,X",,,1231,",,X",,,1216,",,X",,,,,,,,,,,,,,,190,",,X",190,",,X",,,,,,,125,",,X",148,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,1/31/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",152,",,0,2400",0,",,0",0,",,0",233,",,0",172,",,0",,,,,,,,,,,,,40,",,X",,,207,",,X",,,205,",,X",,,,,,,,,,,,,,,250,",,X",240,",,X",,,,,,,112,",,X",134,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/1/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",127,",,0,2400",0,",,0",0,",,0",217,",,0",144,",,0",,,,,,,,,,,,,43,",,X",,,2236,",,X",,,1359,",,X",,,,,,,,,,,,,,,300,",,X",10,",,X",,,,,,,80,",,X",107,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/2/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",312,",,0,2400",0,",,0",0,",,0",150,",,0",106,",,0",,,,,,,,,,,,,49,",,X",,,1141,",,X",,,1219,",,X",,,,,,,,,,,,,,,350,",,X",310,",,X",,,,,,,103,",,X",125,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/3/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",217,",,0",100,",,0",,,,,,,,,,,,,52,",,X",,,1210,",,X",,,1314,",,X",,,,,,,,,,,,,,,20,",,X",30,",,X",,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/4/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",239,",,0",189,",,0",,,,,,,,,,,,,40,",,X",,,920,",,X",,,1040,",,X",,,,,,,,,,,,,,,90,",,X",70,",,X",,,,,,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/5/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",267,",,0",150,",,0",,,,,,,,,,,,,20,",,X",,,223,",,X",,,222,",,X",,,,,,,,,,,,,,,80,",,X",80,",,X",,,,,,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/6/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",278,",,0",150,",,0",,,,,,,,,,,,,26,",,X",,,1326,",,X",,,1442,",,X",,,,,,,,,,,,,,,240,",,X",210,",,X",,,,,,,63,",,X",72,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/7/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",256,",,0",161,",,0",,,,,,,,,,,,,31,",,X",,,1416,",,X",,,1158,",,X",,,,,,,,,,,,,,,10,",,X",360,",,X",,,,,,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/8/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",267,",,0",211,",,0",,,,,,,,,,,,,47,",,X",,,908,",,X",,,1142,",,X",,,,,,,,,,,,,,,90,",,X",100,",,X",,,,,,,80,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/9/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",283,",,0",217,",,0",,,,,,,,,,,,,51,",,X",,,1350,",,X",,,1143,",,X",,,,,,,,,,,,,,,130,",,X",130,",,X",,,,,,,94,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/10/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",283,",,0",194,",,0",,,,,,,,,,,,,50,",,X",,,1015,",,X",,,1003,",,X",,,,,,,,,,,,,,,130,",,X",140,",,X",,,,,,,98,",,X",112,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/11/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",283,",,0",222,",,0",,,,,,,,,,,,,62,",,X",,,1101,",,X",,,1147,",,X",,,,,,,,,,,,,,,160,",,X",150,",,X",,,,,,,112,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/12/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",289,",,0",194,",,0",,,,,,,,,,,,,25,",,X",,,1547,",,X",,,1309,",,X",,,,,,,,,,,,,,,110,",,X",130,",,X",,,,,,,67,",,X",80,",,X",,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/13/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",306,",,0",178,",,0",,,,,,,,,,,,,25,",,X",,,2311,",,X",,,1441,",,X",,,,,,,,,,,,,,,360,",,X",130,",,X",,,,,,,67,",,X",103,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/14/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",233,",,0",189,",,0",,,,,,,,,,,,,72,",,X",,,1331,",,X",,,1533,",,X",,,,,,,,,,,,,,,50,",,X",40,",,X",,,,,,,112,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/15/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",244,",,0",194,",,0",,,,,,,,,,,,,60,",,X",,,1107,",,X",,,1235,",,X",,,,,,,,,,,,,,,70,",,X",80,",,X",,,,,,,98,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/16/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",250,",,0",172,",,0",,,,,,,,,,,,,52,",,X",,,2244,",,X",,,2243,",,X",,,,,,,,,,,,,,,80,",,X",80,",,X",,,,,,,94,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/17/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",64,",,0,2400",0,",,0",0,",,0",222,",,0",189,",,0",,,,,,,,,,,,,86,",,X",,,2321,",,X",,,2320,",,X",,,,,,,,,,,,,,,80,",,X",80,",,X",,,,,,,112,",,X",130,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/18/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",157,",,0,2400",0,",,0",0,",,0",244,",,0",194,",,0",,,,,,,,,,,,,112,",,X",,,2016,",,X",,,2120,",,X",,,,,,,,,,,,,,,60,",,X",60,",,X",,,,,,,152,",,X",179,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/19/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",8,",,0,2400",0,",,0",0,",,0",261,",,0",222,",,0",,,,,,,,,,,,,68,",,X",,,13,",,X",,,11,",,X",,,,,,,,,,,,,,,70,",,X",60,",,X",,,,,,,125,",,X",148,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/20/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",272,",,0",217,",,0",,,,,,,,,,,,,42,",,X",,,1321,",,X",,,1320,",,X",,,,,,,,,,,,,,,90,",,X",90,",,X",,,,,,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/21/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",272,",,0",183,",,0",,,,,,,,,,,,,26,",,X",,,1521,",,X",,,1535,",,X",,,,,,,,,,,,,,,90,",,X",70,",,X",,,,,,,67,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/22/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",30,",,0,2400",0,",,0",0,",,0",267,",,0",183,",,0",,,,,,,,,,,,,39,",,X",,,1750,",,X",,,1348,",,X",,,,,,,,,,,,,,,110,",,X",100,",,X",,,,,,,72,",,X",89,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/23/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",283,",,0",222,",,0",,,,,,,,,,,,,53,",,X",,,1535,",,X",,,1545,",,X",,,,,,,,,,,,,,,120,",,X",120,",,X",,,,,,,94,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/24/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",294,",,0",206,",,0",,,,,,,,,,,,,42,",,X",,,1846,",,X",,,1843,",,X",,,,,,,,,,,,,,,10,",,X",10,",,X",,,,,,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,2/25/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",84,",,0,2400",0,",,0",0,",,0",278,",,0",194,",,0",,,,,,,,,,,,,28,",,X",,,1747,",,X",,,1747,",,X",,,,,,,,,,,,,,,230,",,X",220,",,X",,,,,,,80,",,X",94,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/26/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",278,",,0",194,",,0",,,,,,,,,,,,,30,",,X",,,1508,",,X",,,1622,",,X",,,,,,,,,,,,,,,10,",,X",360,",,X",,,,,,,76,",,X",89,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/27/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",244,",,0",161,",,0",,,,,,,,,,,,,51,",,X",,,1940,",,X",,,1923,",,X",,,,,,,,,,,,,,,60,",,X",60,",,X",,,,,,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,2/28/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",36,",,0,2400",0,",,0",0,",,0",239,",,0",194,",,0",,,,,,,,,,,,,80,",,X",,,1458,",,X",,,1028,",,X",,,,,,,,,,,,,,,80,",,X",70,",,X",,,,,,,107,",,X",130,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/1/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",244,",,0",206,",,0",,,,,,,,,,,,,89,",,X",,,1039,",,X",,,1110,",,X",,,,,,,,,,,,,,,90,",,X",110,",,X",,,,,,,125,",,X",139,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/2/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",168,",,0,2400",0,",,0",0,",,0",244,",,0",183,",,0",,,,,,,,,,,,,73,",,X",,,1428,",,X",,,1416,",,X",,,,,,,,,,,,,,,200,",,X",190,",,X",,,,,,,125,",,X",143,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/3/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",194,",,0",117,",,0",,,,,,,,,,,,,83,",,X",,,1128,",,X",,,1012,",,X",,,,,,,,,,,,,,,250,",,X",250,",,X",,,,,,,161,",,X",192,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/4/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",217,",,0",78,",,0",,,,,,,,,,,,,46,",,X",,,1357,",,X",,,1441,",,X",,,,,,,,,,,,,,,240,",,X",280,",,X",,,,,,,80,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/5/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",244,",,0",106,",,0",,,,,,,,,,,,,25,",,X",,,1,",,X",,,1129,",,X",,,,,,,,,,,,,,,250,",,X",240,",,X",,,,,,,67,",,X",80,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/6/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",261,",,0",128,",,0",,,,,,,,,,,,,25,",,X",,,1516,",,X",,,1459,",,X",,,,,,,,,,,,,,,70,",,X",80,",,X",,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/7/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",5,",,0,2400",0,",,0",0,",,0",261,",,0",189,",,0",,,,,,,,,,,,,38,",,X",,,1421,",,X",,,1420,",,X",,,,,,,,,,,,,,,70,",,X",70,",,X",,,,,,,76,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/8/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",261,",,0",156,",,0",,,,,,,,,,,,,42,",,X",,,1428,",,X",,,1403,",,X",,,,,,,,,,,,,,,60,",,X",70,",,X",,,,,,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/9/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",8,",,0,2400",0,",,0",0,",,0",267,",,0",222,",,0",,,,,,,,,,,,,61,",,X",,,1239,",,X",,,1245,",,X",,,,,,,,,,,,,,,100,",,X",110,",,X",,,,,,,112,",,X",130,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/10/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",300,",,0",194,",,0",,,,,,,,,,,,,48,",,X",,,2335,",,X",,,1521,",,X",,,,,,,,,,,,,,,270,",,X",210,",,X",,,,,,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/11/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",206,",,0",100,",,0",,,,,,,,,,,,,55,",,X",,,1231,",,X",,,1210,",,X",,,,,,,,,,,,,,,10,",,X",10,",,X",,,,,,,98,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/12/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",244,",,0",156,",,0",,,,,,,,,,,,,69,",,X",,,1035,",,X",,,2034,",,X",,,,,,,,,,,,,,,70,",,X",50,",,X",,,,,,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/13/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",244,",,0",161,",,0",,,,,,,,,,,,,45,",,X",,,25,",,X",,,24,",,X",,,,,,,,,,,,,,,60,",,X",70,",,X",,,,,,,98,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/14/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",250,",,0",139,",,0",,,,,,,,,,,,,35,",,X",,,1215,",,X",,,1331,",,X",,,,,,,,,,,,,,,270,",,X",260,",,X",,,,,,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/15/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",250,",,0",89,",,0",,,,,,,,,,,,,30,",,X",,,1717,",,X",,,2058,",,X",,,,,,,,,,,,,,,270,",,X",220,",,X",,,,,,,72,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/16/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",267,",,0",106,",,0",,,,,,,,,,,,,42,",,X",,,1546,",,X",,,1545,",,X",,,,,,,,,,,,,,,250,",,X",250,",,X",,,,,,,80,",,X",103,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/17/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",228,",,0",122,",,0",,,,,,,,,,,,,36,",,X",,,1357,",,X",,,1123,",,X",,,,,,,,,,,,,,,50,",,X",10,",,X",,,,,,,72,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/18/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",272,",,0",106,",,0",,,,,,,,,,,,,34,",,X",,,1515,",,X",,,1527,",,X",,,,,,,,,,,,,,,130,",,X",130,",,X",,,,,,,94,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/19/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",278,",,0",172,",,0",,,,,,,,,,,,,37,",,X",,,1535,",,X",,,1610,",,X",,,,,,,,,,,,,,,50,",,X",80,",,X",,,,,,,67,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/20/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",306,",,0",183,",,0",,,,,,,,,,,,,35,",,X",,,1405,",,X",,,1349,",,X",,,,,,,,,,,,,,,120,",,X",100,",,X",,,,,,,72,",,X",80,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,3/21/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",317,",,0",194,",,0",,,,,,,,,,,,,33,",,X",,,1409,",,X",,,1246,",,X",,,,,,,,,,,,,,,110,",,X",240,",,X",,,,,,,76,",,X",94,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,3/22/1994,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",58,",,0,2400",0,",,0",0,",,0",306,",,0",183,",,0",,,,,,,,,,,,,28,",,X",,,1349,",,X",,,1349,",,X",,,,,,,,,,,,,,,210,",,X",210,",,X",,,,,,,76,",,X",80,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
